,molecule_id,mutated_before,well_id,leftUID,rightUID,id0,UID_left_mutation,UID_right_mutation,leftWBC,rightWBC,id1,left_side,WBC_left_mutation,WBC_right_mutation
148,0,False,0,8673,8673,1925,0,0,1,1,140475,0,0,0
149,0,False,0,8673,8673,1925,0,0,1,1,202335,0,0,0
150,0,False,0,8673,8673,1925,0,0,1,1,223128,0,0,0
151,0,False,0,1085,17367,1966,0,0,1,1,8666,1,0,0
152,0,False,0,1085,17367,1966,0,0,1,1,51624,1,0,0
153,0,False,0,1085,17367,1966,0,0,1,1,125647,1,0,0
154,0,False,0,1085,17367,1966,0,0,1,1,140475,0,0,0
155,0,False,0,1097,1097,2351,0,0,1,1,8666,1,0,0
156,0,False,0,1097,1097,2351,0,0,1,1,9329,1,0,0
157,0,False,0,1097,1097,2351,0,0,1,1,40195,1,0,0
158,0,False,0,1097,1097,2351,0,0,1,1,47475,1,0,0
159,0,False,0,1097,1097,2351,0,0,1,1,108668,1,0,0
160,0,False,0,1097,1097,2351,0,0,1,1,125647,1,0,0
161,0,False,0,1097,1097,2351,0,0,1,1,134919,0,0,0
162,0,False,0,1097,1097,2351,0,0,1,1,160547,0,0,0
163,0,False,0,1097,1097,2351,0,0,1,1,161202,0,0,0
164,0,False,0,1097,1097,2351,0,0,1,1,244880,0,0,0
165,0,False,0,1097,1097,2351,0,0,1,1,252730,0,0,0
166,0,False,0,4391,4391,2363,0,0,1,1,9329,1,0,0
167,0,False,0,4391,4391,2363,0,0,1,1,47475,1,0,0
168,0,False,0,4391,4391,2363,0,0,1,1,108668,1,0,0
169,0,False,0,4391,4391,2363,0,0,1,1,134919,0,0,0
170,0,False,0,4391,4391,2363,0,0,1,1,160547,0,0,0
171,0,False,0,4391,4391,2363,0,0,1,1,161202,0,0,0
172,0,False,0,4391,4391,2363,0,0,1,1,244880,0,0,0
173,0,False,0,4391,4391,2363,0,0,1,1,252730,0,0,0
174,0,False,0,1099,1099,2415,0,0,1,1,47475,1,0,0
175,0,False,0,1099,1099,2415,0,0,1,1,134919,0,0,0
176,0,False,0,1099,1099,2415,0,0,1,1,160547,0,0,0
177,0,False,0,1099,1099,2415,0,0,1,1,161202,0,0,0
178,0,False,0,8826,8826,2537,0,0,1,1,40195,1,0,0
179,0,False,0,8826,8826,2537,0,0,1,1,47475,1,0,0
180,0,False,0,8826,8826,2537,0,0,1,1,70962,1,0,0
181,0,False,0,8826,8826,2537,0,0,1,1,108668,1,0,0
182,0,False,0,8826,8826,2537,0,0,1,1,136341,0,0,0
183,0,False,0,8826,8826,2537,0,0,1,1,142276,0,0,0
184,0,False,0,8826,8826,2537,0,0,1,1,157064,0,0,0
185,0,False,0,8826,8826,2537,0,0,1,1,161202,0,0,0
186,0,False,0,8826,8826,2537,0,0,1,1,164745,0,0,0
187,0,False,0,8826,8826,2537,0,0,1,1,216373,0,0,0
188,0,False,0,8826,8826,2537,0,0,1,1,219380,0,0,0
189,0,False,0,8826,8826,2537,0,0,1,1,224815,0,0,0
190,0,False,0,8826,8826,2537,0,0,1,1,234608,0,0,0
191,0,False,0,8826,8826,2537,0,0,1,1,252730,0,0,0
192,0,False,0,553,17711,2654,0,0,1,1,40195,1,0,0
193,0,False,0,553,17711,2654,0,0,1,1,108668,1,0,0
194,0,False,0,553,17711,2654,0,0,1,1,157064,0,0,0
195,0,False,0,553,17711,2654,0,0,1,1,219380,0,0,0
196,0,False,0,553,17711,2654,0,0,1,1,252730,0,0,0
197,0,False,0,554,554,2719,0,0,1,1,40195,1,0,0
198,0,False,0,554,554,2719,0,0,1,1,70962,1,0,0
199,0,False,0,554,554,2719,0,0,1,1,157064,0,0,0
200,0,False,0,554,554,2719,0,0,1,1,164745,0,0,0
201,0,False,0,554,554,2719,0,0,1,1,219380,0,0,0
202,0,False,0,1109,1109,2735,0,0,1,1,16908,1,0,0
203,0,False,0,1109,1109,2735,0,0,1,1,70962,1,0,0
204,0,False,0,1109,1109,2735,0,0,1,1,130974,1,0,0
205,0,False,0,1109,1109,2735,0,0,1,1,136341,0,0,0
206,0,False,0,1109,1109,2735,0,0,1,1,142276,0,0,0
207,0,False,0,1109,1109,2735,0,0,1,1,164745,0,0,0
208,0,False,0,1109,1109,2735,0,0,1,1,216373,0,0,0
209,0,False,0,1109,1109,2735,0,0,1,1,219380,0,0,0
210,0,False,0,1109,1109,2735,0,0,1,1,219717,0,0,0
211,0,False,0,1109,1109,2735,0,0,1,1,224815,0,0,0
212,0,False,0,1109,1109,2735,0,0,1,1,234608,0,0,0
213,0,False,0,2220,17762,2756,0,0,1,1,16017,1,0,0
214,0,False,0,2220,17762,2756,0,0,1,1,16908,1,0,0
215,0,False,0,2220,17762,2756,0,0,1,1,39664,1,0,0
216,0,False,0,2220,17762,2756,0,0,1,1,70962,1,0,0
217,0,False,0,2220,17762,2756,0,0,1,1,103339,1,0,0
218,0,False,0,2220,17762,2756,0,0,1,1,115101,1,0,0
219,0,False,0,2220,17762,2756,0,0,1,1,130974,1,0,0
220,0,False,0,2220,17762,2756,0,0,1,1,136341,0,0,0
221,0,False,0,2220,17762,2756,0,0,1,1,142276,0,0,0
222,0,False,0,2220,17762,2756,0,0,1,1,159619,0,0,0
223,0,False,0,2220,17762,2756,0,0,1,1,180147,0,0,0
224,0,False,0,2220,17762,2756,0,0,1,1,216373,0,0,0
225,0,False,0,2220,17762,2756,0,0,1,1,219717,0,0,0
226,0,False,0,2220,17762,2756,0,0,1,1,224815,0,0,0
227,0,False,0,2220,17762,2756,0,0,1,1,234608,0,0,0
228,0,False,0,2236,17890,3012,0,0,1,1,16908,1,0,0
229,0,False,0,2236,17890,3012,0,0,1,1,39664,1,0,0
230,0,False,0,2236,17890,3012,0,0,1,1,103339,1,0,0
231,0,False,0,2236,17890,3012,0,0,1,1,115101,1,0,0
232,0,False,0,2236,17890,3012,0,0,1,1,130974,1,0,0
233,0,False,0,2236,17890,3012,0,0,1,1,136341,0,0,0
234,0,False,0,2236,17890,3012,0,0,1,1,142276,0,0,0
235,0,False,0,2236,17890,3012,0,0,1,1,216373,0,0,0
236,0,False,0,2236,17890,3012,0,0,1,1,219717,0,0,0
237,0,False,0,2236,17890,3012,0,0,1,1,234608,0,0,0
238,0,False,0,4481,17925,3082,0,0,1,1,16908,1,0,0
239,0,False,0,4481,17925,3082,0,0,1,1,39664,1,0,0
240,0,False,0,4481,17925,3082,0,0,1,1,103339,1,0,0
241,0,False,0,4481,17925,3082,0,0,1,1,115101,1,0,0
242,0,False,0,4481,17925,3082,0,0,1,1,130974,1,0,0
243,0,False,0,4481,17925,3082,0,0,1,1,136341,0,0,0
244,0,False,0,4481,17925,3082,0,0,1,1,142276,0,0,0
245,0,False,0,4481,17925,3082,0,0,1,1,159619,0,0,0
246,0,False,0,4481,17925,3082,0,0,1,1,219717,0,0,0
247,0,False,0,140,17976,3184,0,0,1,1,16908,1,0,0
248,0,False,0,140,17976,3184,0,0,1,1,39664,1,0,0
249,0,False,0,140,17976,3184,0,0,1,1,103339,1,0,0
250,0,False,0,140,17976,3184,0,0,1,1,115101,1,0,0
251,0,False,0,140,17976,3184,0,0,1,1,130974,1,0,0
252,0,False,0,140,17976,3184,0,0,1,1,159619,0,0,0
253,0,False,0,140,17976,3184,0,0,1,1,219717,0,0,0
254,0,False,0,281,18012,3256,0,0,1,1,16017,1,0,0
255,0,False,0,281,18012,3256,0,0,1,1,39664,1,0,0
256,0,False,0,281,18012,3256,0,0,1,1,103339,1,0,0
257,0,False,0,281,18012,3256,0,0,1,1,105104,1,0,0
258,0,False,0,281,18012,3256,0,0,1,1,109141,1,0,0
259,0,False,0,281,18012,3256,0,0,1,1,115101,1,0,0
260,0,False,0,281,18012,3256,0,0,1,1,159619,0,0,0
261,0,False,0,281,18012,3256,0,0,1,1,180147,0,0,0
262,0,False,0,281,18012,3256,0,0,1,1,219717,0,0,0
263,0,False,0,281,281,3263,0,0,1,1,16017,1,0,0
264,0,False,0,281,281,3263,0,0,1,1,60990,1,0,0
265,0,False,0,281,281,3263,0,0,1,1,103339,1,0,0
266,0,False,0,281,281,3263,0,0,1,1,105065,1,0,0
267,0,False,0,281,281,3263,0,0,1,1,105104,1,0,0
268,0,False,0,281,281,3263,0,0,1,1,109141,1,0,0
269,0,False,0,281,281,3263,0,0,1,1,115101,1,0,0
270,0,False,0,281,281,3263,0,0,1,1,159619,0,0,0
271,0,False,0,281,281,3263,0,0,1,1,180147,0,0,0
272,0,False,0,281,281,3263,0,0,1,1,235663,0,0,0
273,0,False,0,281,281,3263,0,0,1,1,236375,0,0,0
274,0,False,0,4506,4506,3283,0,0,1,1,16017,1,0,0
275,0,False,0,4506,4506,3283,0,0,1,1,105104,1,0,0
276,0,False,0,4506,4506,3283,0,0,1,1,109141,1,0,0
277,0,False,0,4506,4506,3283,0,0,1,1,159619,0,0,0
278,0,False,0,4506,4506,3283,0,0,1,1,180147,0,0,0
279,0,False,0,1132,18118,3468,0,0,1,1,16017,1,0,0
280,0,False,0,1132,18118,3468,0,0,1,1,60990,1,0,0
281,0,False,0,1132,18118,3468,0,0,1,1,105065,1,0,0
282,0,False,0,1132,18118,3468,0,0,1,1,105104,1,0,0
283,0,False,0,1132,18118,3468,0,0,1,1,109141,1,0,0
284,0,False,0,1132,18118,3468,0,0,1,1,224401,0,0,0
285,0,False,0,1132,18118,3468,0,0,1,1,235663,0,0,0
286,0,False,0,1132,18118,3468,0,0,1,1,236375,0,0,0
287,0,False,0,9090,9090,3593,0,0,1,1,60990,1,0,0
288,0,False,0,9090,9090,3593,0,0,1,1,104090,1,0,0
289,0,False,0,9090,9090,3593,0,0,1,1,105065,1,0,0
290,0,False,0,9090,9090,3593,0,0,1,1,109141,1,0,0
291,0,False,0,9090,9090,3593,0,0,1,1,190150,0,0,0
292,0,False,0,9090,9090,3593,0,0,1,1,192825,0,0,0
293,0,False,0,9090,9090,3593,0,0,1,1,224401,0,0,0
294,0,False,0,9090,9090,3593,0,0,1,1,235663,0,0,0
295,0,False,0,9090,9090,3593,0,0,1,1,236375,0,0,0
296,0,False,0,9093,9093,3605,0,0,1,1,60990,1,0,0
297,0,False,0,9093,9093,3605,0,0,1,1,104090,1,0,0
298,0,False,0,9093,9093,3605,0,0,1,1,224401,0,0,0
299,0,False,0,9093,9093,3605,0,0,1,1,235663,0,0,0
300,0,False,0,9093,9093,3605,0,0,1,1,236375,0,0,0
301,0,False,0,2283,18267,3766,0,0,1,1,60990,1,0,0
